original_path,stego_path,method,secret_message
initial/iwt_593.jpg,stego_iwt/iwt_593.jpg,iwt,"[SR] Same old stuff, different day."
initial/iwt_594.jpg,stego_iwt/iwt_594.jpg,iwt,[LOTR] A day may come when the courage of men fails.
initial/iwt_595.jpg,stego_iwt/iwt_595.jpg,iwt,"[SR] Some places are like that, though: big old bones."
initial/iwt_596.jpg,stego_iwt/iwt_596.jpg,iwt,[AV] If you’re nothing without the suit...
initial/iwt_597.jpg,stego_iwt/iwt_597.jpg,iwt,[LOTR] Deeds will not be less valiant because they are unpraised.
initial/iwt_598.jpg,stego_iwt/iwt_598.jpg,iwt,"[LOTR] If you want him, come and claim him!"
initial/iwt_599.jpg,stego_iwt/iwt_599.jpg,iwt,[SR] Andy crawled to freedom.
initial/iwt_600.jpg,stego_iwt/iwt_600.jpg,iwt,[SW] I sense a trap.
initial/iwt_601.jpg,stego_iwt/iwt_601.jpg,iwt,[SR] I’m a convicted murderer who provides sound financial planning.
initial/iwt_602.jpg,stego_iwt/iwt_602.jpg,iwt,[SW] The Force is not about lifting rocks.
initial/iwt_603.jpg,stego_iwt/iwt_603.jpg,iwt,[LOTR] Your time will come. You will face the same Evil.
initial/iwt_604.jpg,stego_iwt/iwt_604.jpg,iwt,"[SR] I killed her, Red."
initial/iwt_605.jpg,stego_iwt/iwt_605.jpg,iwt,[AV] We are in the Endgame now.
initial/iwt_606.jpg,stego_iwt/iwt_606.jpg,iwt,[AV] I am Iron Man.
initial/iwt_607.jpg,stego_iwt/iwt_607.jpg,iwt,[SW] I can bring you in warm or cold.
initial/iwt_608.jpg,stego_iwt/iwt_608.jpg,iwt,[SW] This is the way.
initial/iwt_609.jpg,stego_iwt/iwt_609.jpg,iwt,[HP] Always the tone of surprise.
initial/iwt_610.jpg,stego_iwt/iwt_610.jpg,iwt,[HP] The ones that love us never really leave us.
initial/iwt_612.jpg,stego_iwt/iwt_612.jpg,iwt,"[LOTR] I can't do this, Sam."
initial/iwt_613.jpg,stego_iwt/iwt_613.jpg,iwt,"[SR] Same old stuff, different day."
initial/iwt_614.jpg,stego_iwt/iwt_614.jpg,iwt,[SW] Rebellions are built on hope.
initial/iwt_615.jpg,stego_iwt/iwt_615.jpg,iwt,[SW] Never tell me the odds.
initial/iwt_616.jpg,stego_iwt/iwt_616.jpg,iwt,[LOTR] The treacherous are ever distrustful.
initial/iwt_617.jpg,stego_iwt/iwt_617.jpg,iwt,[HP] I solemnly swear that I am up to no good.
initial/iwt_619.jpg,stego_iwt/iwt_619.jpg,iwt,[SW] And I... am all the Jedi!
initial/iwt_620.jpg,stego_iwt/iwt_620.jpg,iwt,[SR] You eat when we say you eat.
initial/iwt_622.jpg,stego_iwt/iwt_622.jpg,iwt,"[HP] Don’t pity the dead, Harry. Pity the living."
initial/iwt_623.jpg,stego_iwt/iwt_623.jpg,iwt,"[SW] The greatest teacher, failure is."
initial/iwt_624.jpg,stego_iwt/iwt_624.jpg,iwt,"[AV] Another happy landing. (Wrong franchise, sorry.)"
initial/iwt_626.jpg,stego_iwt/iwt_626.jpg,iwt,[LOTR] The shadow does not hold sway yet.
initial/iwt_627.jpg,stego_iwt/iwt_627.jpg,iwt,[SR] The world went and got itself in a big hurry.
initial/iwt_628.jpg,stego_iwt/iwt_628.jpg,iwt,"[SR] You better start making sense, kid."
initial/iwt_629.jpg,stego_iwt/iwt_629.jpg,iwt,[LOTR] Gondor calls for aid!
initial/iwt_630.jpg,stego_iwt/iwt_630.jpg,iwt,"[AV] I’m made of rocks, as you can see."
initial/iwt_631.jpg,stego_iwt/iwt_631.jpg,iwt,[LOTR] There is no curse in Elvish for this treachery.
initial/iwt_632.jpg,stego_iwt/iwt_632.jpg,iwt,[SR] I hope I can make it across the border.
initial/iwt_633.jpg,stego_iwt/iwt_633.jpg,iwt,[AV] I’m a huge fan of the way you lose control.
initial/iwt_635.jpg,stego_iwt/iwt_635.jpg,iwt,[SR] How could you be so obtuse?
initial/iwt_636.jpg,stego_iwt/iwt_636.jpg,iwt,[AV] I am burdened with glorious purpose.
initial/iwt_637.jpg,stego_iwt/iwt_637.jpg,iwt,"[SR] I find I'm so excited, I can barely sit still."
initial/iwt_638.jpg,stego_iwt/iwt_638.jpg,iwt,[HP] It takes a great deal of bravery to stand up to our enemies.
initial/iwt_639.jpg,stego_iwt/iwt_639.jpg,iwt,[SR] I’m a convicted murderer who provides sound financial planning.
initial/iwt_640.jpg,stego_iwt/iwt_640.jpg,iwt,"[AV] It’s an oversimplification of events, but yes."
initial/iwt_641.jpg,stego_iwt/iwt_641.jpg,iwt,[SR] A man’s got to have something to keep him sane.
initial/iwt_642.jpg,stego_iwt/iwt_642.jpg,iwt,"[SW] Now, young Skywalker, you will die."
initial/iwt_643.jpg,stego_iwt/iwt_643.jpg,iwt,[SW] Aren’t you a little short for a stormtrooper?
initial/iwt_644.jpg,stego_iwt/iwt_644.jpg,iwt,"[SW] Laugh it up, fuzzball!"
initial/iwt_645.jpg,stego_iwt/iwt_645.jpg,iwt,"[AV] If we can’t protect the Earth, we’ll avenge it."
initial/iwt_646.jpg,stego_iwt/iwt_646.jpg,iwt,[LOTR] And my bow.
initial/iwt_647.jpg,stego_iwt/iwt_647.jpg,iwt,"[HP] You’re a wizard, Harry."
initial/iwt_648.jpg,stego_iwt/iwt_648.jpg,iwt,[SR] Andy crawled to freedom.
initial/iwt_649.jpg,stego_iwt/iwt_649.jpg,iwt,[LOTR] There is always hope.
initial/iwt_650.jpg,stego_iwt/iwt_650.jpg,iwt,"[SW] Laugh it up, fuzzball!"
initial/iwt_653.jpg,stego_iwt/iwt_653.jpg,iwt,[SW] Rebellions are built on hope.
initial/iwt_654.jpg,stego_iwt/iwt_654.jpg,iwt,[SR] This is a tall drink of water named Andy Dufresne.
initial/iwt_655.jpg,stego_iwt/iwt_655.jpg,iwt,[LOTR] A hunted man sometimes wearies of distrust and longs for friendship.
initial/iwt_656.jpg,stego_iwt/iwt_656.jpg,iwt,[LOTR] A red sun rises. Blood has been spilled.
initial/iwt_657.jpg,stego_iwt/iwt_657.jpg,iwt,"[AV] If you die, I feel like that’s on me."
initial/iwt_658.jpg,stego_iwt/iwt_658.jpg,iwt,[SR] I'd hate to deprive you of this.
initial/iwt_659.jpg,stego_iwt/iwt_659.jpg,iwt,[LOTR] And my axe.
initial/iwt_660.jpg,stego_iwt/iwt_660.jpg,iwt,[LOTR] And Rohan will answer.
initial/iwt_662.jpg,stego_iwt/iwt_662.jpg,iwt,[AV] I’m with you till the end of the line.
initial/iwt_663.jpg,stego_iwt/iwt_663.jpg,iwt,[AV] She’s not alone.
initial/iwt_664.jpg,stego_iwt/iwt_664.jpg,iwt,[AV] Wakanda forever!
initial/iwt_665.jpg,stego_iwt/iwt_665.jpg,iwt,[LOTR] You need people of intelligence on this mission.
initial/iwt_666.jpg,stego_iwt/iwt_666.jpg,iwt,[LOTR] Even the very wise cannot see all ends.
initial/iwt_667.jpg,stego_iwt/iwt_667.jpg,iwt,[HP] It’s not a question of can or can’t.
initial/iwt_668.jpg,stego_iwt/iwt_668.jpg,iwt,[SR] That’s the best part of me left in me.
initial/iwt_669.jpg,stego_iwt/iwt_669.jpg,iwt,[AV] He’s a friend from work!
initial/iwt_670.jpg,stego_iwt/iwt_670.jpg,iwt,"[AV] That’s my secret, Cap: I’m always angry."
initial/iwt_671.jpg,stego_iwt/iwt_671.jpg,iwt,[SR] The Pacific Ocean has no memory.
initial/iwt_672.jpg,stego_iwt/iwt_672.jpg,iwt,[SR] There's a harsh truth to face.
initial/iwt_673.jpg,stego_iwt/iwt_673.jpg,iwt,"[LOTR] Certainty of death, small chance of success."
initial/iwt_674.jpg,stego_iwt/iwt_674.jpg,iwt,[LOTR] You shall be the Fellowship of the Ring.
initial/iwt_675.jpg,stego_iwt/iwt_675.jpg,iwt,[AV] Underoos!
initial/iwt_676.jpg,stego_iwt/iwt_676.jpg,iwt,[SR] We’re getting to be regular old friends.
initial/iwt_677.jpg,stego_iwt/iwt_677.jpg,iwt,[SW] Experience outranks everything.
initial/iwt_678.jpg,stego_iwt/iwt_678.jpg,iwt,[SW] I hate sand. It’s coarse and rough.
initial/iwt_679.jpg,stego_iwt/iwt_679.jpg,iwt,[HP] Mischief managed!
initial/iwt_680.jpg,stego_iwt/iwt_680.jpg,iwt,[AV] I can do this all day.
initial/iwt_681.jpg,stego_iwt/iwt_681.jpg,iwt,[HP] We’ve all got both light and dark inside us.
initial/iwt_683.jpg,stego_iwt/iwt_683.jpg,iwt,[SW] Confronting fear is a Jedi’s destiny.
initial/iwt_684.jpg,stego_iwt/iwt_684.jpg,iwt,[LOTR] You need people of intelligence on this mission.
initial/iwt_685.jpg,stego_iwt/iwt_685.jpg,iwt,[LOTR] My precious.
initial/iwt_686.jpg,stego_iwt/iwt_686.jpg,iwt,[HP] I solemnly swear I am up to no good.
initial/iwt_687.jpg,stego_iwt/iwt_687.jpg,iwt,[LOTR] Let this be the hour we draw swords together.
initial/iwt_688.jpg,stego_iwt/iwt_688.jpg,iwt,[HP] The Chamber of Secrets has been opened.
initial/iwt_689.jpg,stego_iwt/iwt_689.jpg,iwt,[LOTR] And my axe.
initial/iwt_690.jpg,stego_iwt/iwt_690.jpg,iwt,"[AV] Dread it, run from it, destiny arrives all the same."
initial/iwt_691.jpg,stego_iwt/iwt_691.jpg,iwt,[SW] Let the Wookiee win.
initial/iwt_692.jpg,stego_iwt/iwt_692.jpg,iwt,[SR] Get busy living or get busy dying.
initial/iwt_693.jpg,stego_iwt/iwt_693.jpg,iwt,[LOTR] You have my sword.
initial/iwt_694.jpg,stego_iwt/iwt_694.jpg,iwt,[HP] It takes a great deal of bravery to stand up to our enemies.
initial/iwt_695.jpg,stego_iwt/iwt_695.jpg,iwt,[LOTR] A wizard is never late.
initial/iwt_696.jpg,stego_iwt/iwt_696.jpg,iwt,[SW] Bounty hunting is a complicated profession.
initial/iwt_697.jpg,stego_iwt/iwt_697.jpg,iwt,[SR] Forty years I been asking permission to pee.
initial/iwt_698.jpg,stego_iwt/iwt_698.jpg,iwt,"[AV] It’s an oversimplification of events, but yes."
initial/iwt_699.jpg,stego_iwt/iwt_699.jpg,iwt,[LOTR] I would rather share one lifetime with you.
initial/iwt_700.jpg,stego_iwt/iwt_700.jpg,iwt,[HP] Wands are only as powerful as the wizards who use them.
initial/iwt_701.jpg,stego_iwt/iwt_701.jpg,iwt,"[LOTR] Certainty of death, small chance of success."
initial/iwt_702.jpg,stego_iwt/iwt_702.jpg,iwt,[SR] A man’s got to have something to keep him sane.
initial/iwt_704.jpg,stego_iwt/iwt_704.jpg,iwt,"[LOTR] If you want him, come and claim him!"
initial/iwt_705.jpg,stego_iwt/iwt_705.jpg,iwt,[LOTR] There is always hope.
initial/iwt_706.jpg,stego_iwt/iwt_706.jpg,iwt,[SW] Do or do not. There is no try.
initial/iwt_707.jpg,stego_iwt/iwt_707.jpg,iwt,[AV] Wakanda forever!
initial/iwt_708.jpg,stego_iwt/iwt_708.jpg,iwt,[AV] Whatever it takes.
initial/iwt_709.jpg,stego_iwt/iwt_709.jpg,iwt,"[LOTR] I’d cut off your head, Dwarf, if it stood but a little higher."
initial/iwt_710.jpg,stego_iwt/iwt_710.jpg,iwt,[SW] No. That’s not true. That’s impossible!
initial/iwt_711.jpg,stego_iwt/iwt_711.jpg,iwt,[SW] Let the Wookiee win.
initial/iwt_713.jpg,stego_iwt/iwt_713.jpg,iwt,[SW] The Force will be with you. Always.
initial/iwt_714.jpg,stego_iwt/iwt_714.jpg,iwt,[LOTR] And my bow.
initial/iwt_715.jpg,stego_iwt/iwt_715.jpg,iwt,"[AV] If we can’t protect the Earth, we’ll avenge it."
initial/iwt_716.jpg,stego_iwt/iwt_716.jpg,iwt,"[HP] Yer a wizard, Harry. (Yes, again!)"
initial/iwt_717.jpg,stego_iwt/iwt_717.jpg,iwt,[SW] I see through the lies of the Jedi.
initial/iwt_718.jpg,stego_iwt/iwt_718.jpg,iwt,"[LOTR] It’s not natural, none of it."
initial/iwt_719.jpg,stego_iwt/iwt_719.jpg,iwt,[AV] You’re out of time.
initial/iwt_720.jpg,stego_iwt/iwt_720.jpg,iwt,[SW] Someday I will be the most powerful Jedi ever.
initial/iwt_721.jpg,stego_iwt/iwt_721.jpg,iwt,"[HP] Training for the ballet, Potter?"
initial/iwt_722.jpg,stego_iwt/iwt_722.jpg,iwt,"[AV] That’s my secret, Cap: I’m always angry."
initial/iwt_723.jpg,stego_iwt/iwt_723.jpg,iwt,"[SR] Brooks was here, so was Red."
initial/iwt_724.jpg,stego_iwt/iwt_724.jpg,iwt,[SR] How could you be so obtuse?
initial/iwt_725.jpg,stego_iwt/iwt_725.jpg,iwt,[SW] Never tell me the odds.
initial/iwt_728.jpg,stego_iwt/iwt_728.jpg,iwt,[SR] You strike me as a particularly icy and remorseless man.
initial/iwt_730.jpg,stego_iwt/iwt_730.jpg,iwt,[LOTR] The Ring has awoken. It’s heard its master’s call.
initial/iwt_731.jpg,stego_iwt/iwt_731.jpg,iwt,[HP] Of course it’s happening inside your head.
initial/iwt_732.jpg,stego_iwt/iwt_732.jpg,iwt,"[SW] Help me, Obi-Wan Kenobi. You're my only hope."
initial/iwt_733.jpg,stego_iwt/iwt_733.jpg,iwt,[SW] He’s more machine now than man.
initial/iwt_734.jpg,stego_iwt/iwt_734.jpg,iwt,"[SW] The greatest teacher, failure is."
initial/iwt_735.jpg,stego_iwt/iwt_735.jpg,iwt,"[HP] I am what I am, and I’m not ashamed."
initial/iwt_736.jpg,stego_iwt/iwt_736.jpg,iwt,[AV] This is my burden to bear.
initial/iwt_737.jpg,stego_iwt/iwt_737.jpg,iwt,[AV] I am Iron Man.
initial/iwt_738.jpg,stego_iwt/iwt_738.jpg,iwt,[SR] I'd like to think the last thing that went through his head.
initial/iwt_739.jpg,stego_iwt/iwt_739.jpg,iwt,[SR] I'd grow eyes in the back of my head if I were you.
initial/iwt_742.jpg,stego_iwt/iwt_742.jpg,iwt,[LOTR] Even the smallest person can change the course of the future.
initial/iwt_744.jpg,stego_iwt/iwt_744.jpg,iwt,[LOTR] That’s what I meant: perilous.
initial/iwt_745.jpg,stego_iwt/iwt_745.jpg,iwt,"[SR] Andy Dufresne, who crawled through a river of filth."
initial/iwt_746.jpg,stego_iwt/iwt_746.jpg,iwt,[SR] That’s the one thing they can’t take away.
initial/iwt_747.jpg,stego_iwt/iwt_747.jpg,iwt,[AV] I can do this all day.
initial/iwt_748.jpg,stego_iwt/iwt_748.jpg,iwt,[SR] Andy crawled to freedom.
initial/iwt_749.jpg,stego_iwt/iwt_749.jpg,iwt,[HP] Let us hope that Mr. Potter will always be around.
initial/iwt_750.jpg,stego_iwt/iwt_750.jpg,iwt,[SW] May the Force be with you.
initial/iwt_751.jpg,stego_iwt/iwt_751.jpg,iwt,[SW] No. That’s not true. That’s impossible!
initial/iwt_752.jpg,stego_iwt/iwt_752.jpg,iwt,[LOTR] That is no trinket you carry.
initial/iwt_754.jpg,stego_iwt/iwt_754.jpg,iwt,[SR] I must admit I didn’t think much of Andy.
initial/iwt_755.jpg,stego_iwt/iwt_755.jpg,iwt,[HP] It does not do to dwell on dreams.
initial/iwt_756.jpg,stego_iwt/iwt_756.jpg,iwt,"[SW] Now, young Skywalker, you will die."
initial/iwt_757.jpg,stego_iwt/iwt_757.jpg,iwt,"[SR] Bad luck, I guess. It floats around."
initial/iwt_758.jpg,stego_iwt/iwt_758.jpg,iwt,"[SR] Brooks was here, so was Red."
initial/iwt_760.jpg,stego_iwt/iwt_760.jpg,iwt,"[SR] That’s it, step aside, Mert."
initial/iwt_761.jpg,stego_iwt/iwt_761.jpg,iwt,[SR] Geology is the study of pressure and time.
initial/iwt_762.jpg,stego_iwt/iwt_762.jpg,iwt,[SW] That’s not how the Force works!
initial/iwt_763.jpg,stego_iwt/iwt_763.jpg,iwt,"[SR] Brooks was here, so was Red."
initial/iwt_764.jpg,stego_iwt/iwt_764.jpg,iwt,[AV] I am inevitable.
initial/iwt_765.jpg,stego_iwt/iwt_765.jpg,iwt,[SW] Let the past die. Kill it if you have to.
initial/iwt_766.jpg,stego_iwt/iwt_766.jpg,iwt,[SW] No one’s ever really gone.
initial/iwt_767.jpg,stego_iwt/iwt_767.jpg,iwt,[AV] It’s not a great plan.
initial/iwt_768.jpg,stego_iwt/iwt_768.jpg,iwt,[SR] That’s the beauty of music.
initial/iwt_769.jpg,stego_iwt/iwt_769.jpg,iwt,[SR] I guess I just miss my friend.
initial/iwt_771.jpg,stego_iwt/iwt_771.jpg,iwt,[SR] He strolled like a man in a park.
initial/iwt_772.jpg,stego_iwt/iwt_772.jpg,iwt,"[AV] It’s an oversimplification of events, but yes."
initial/iwt_774.jpg,stego_iwt/iwt_774.jpg,iwt,"[AV] Another happy landing. (Wrong franchise, sorry.)"
initial/iwt_775.jpg,stego_iwt/iwt_775.jpg,iwt,"[SW] Laugh it up, fuzzball!"
initial/iwt_776.jpg,stego_iwt/iwt_776.jpg,iwt,[AV] Nothing goes over my head.
initial/iwt_777.jpg,stego_iwt/iwt_777.jpg,iwt,[HP] You’ll soon find out that some wizarding families are better than others.
initial/iwt_778.jpg,stego_iwt/iwt_778.jpg,iwt,[AV] I love you 3000.
initial/iwt_779.jpg,stego_iwt/iwt_779.jpg,iwt,"[LOTR] Certainty of death, small chance of success."
initial/iwt_780.jpg,stego_iwt/iwt_780.jpg,iwt,[LOTR] The fires of Isengard will spread.
initial/iwt_781.jpg,stego_iwt/iwt_781.jpg,iwt,[SR] You strike me as a particularly icy and remorseless man.
initial/iwt_782.jpg,stego_iwt/iwt_782.jpg,iwt,[AV] We are in the Endgame now.
initial/iwt_783.jpg,stego_iwt/iwt_783.jpg,iwt,[SW] I thought they smelled bad on the outside!
initial/iwt_784.jpg,stego_iwt/iwt_784.jpg,iwt,[AV] I choose to run toward my problems.
initial/iwt_785.jpg,stego_iwt/iwt_785.jpg,iwt,"[SR] Remember, Red, hope is a good thing."
initial/iwt_786.jpg,stego_iwt/iwt_786.jpg,iwt,[LOTR] My precious.
initial/iwt_787.jpg,stego_iwt/iwt_787.jpg,iwt,"[SW] I’m just a simple man, trying to make my way."
initial/iwt_788.jpg,stego_iwt/iwt_788.jpg,iwt,[LOTR] That day is not this day.
initial/iwt_789.jpg,stego_iwt/iwt_789.jpg,iwt,"[SW] I’m just a simple man, trying to make my way."
initial/iwt_791.jpg,stego_iwt/iwt_791.jpg,iwt,"[HP] Words are, in my not-so-humble opinion, our most inexhaustible source of magic."
initial/iwt_792.jpg,stego_iwt/iwt_792.jpg,iwt,[AV] It’s not about how much we lost.
initial/iwt_793.jpg,stego_iwt/iwt_793.jpg,iwt,[SW] The Force will be with you. Always.
initial/iwt_794.jpg,stego_iwt/iwt_794.jpg,iwt,[HP] Time is making fools of us again.
initial/iwt_795.jpg,stego_iwt/iwt_795.jpg,iwt,"[SR] I killed her, Red."
initial/iwt_796.jpg,stego_iwt/iwt_796.jpg,iwt,[SR] I had Mr. Mozart to keep me company.
initial/iwt_797.jpg,stego_iwt/iwt_797.jpg,iwt,[HP] I’ll join you when hell freezes over.
initial/iwt_798.jpg,stego_iwt/iwt_798.jpg,iwt,[LOTR] My precious.
initial/iwt_799.jpg,stego_iwt/iwt_799.jpg,iwt,"[HP] I am what I am, and I’m not ashamed."
initial/iwt_800.jpg,stego_iwt/iwt_800.jpg,iwt,"[SR] Hope is a good thing, maybe the best of things."
initial/iwt_801.jpg,stego_iwt/iwt_801.jpg,iwt,[HP] Fear of a name only increases fear of the thing itself.
initial/iwt_802.jpg,stego_iwt/iwt_802.jpg,iwt,"[LOTR] I’d cut off your head, Dwarf, if it stood but a little higher."
initial/iwt_803.jpg,stego_iwt/iwt_803.jpg,iwt,[SR] Perhaps it's time you tried a new profession.
initial/iwt_804.jpg,stego_iwt/iwt_804.jpg,iwt,[LOTR] And Rohan will answer.
initial/iwt_805.jpg,stego_iwt/iwt_805.jpg,iwt,[AV] We’re the guardians of the galaxy.
initial/iwt_806.jpg,stego_iwt/iwt_806.jpg,iwt,[SW] Do or do not. There is no try.
initial/iwt_808.jpg,stego_iwt/iwt_808.jpg,iwt,"[SR] The library, pure as a soap opera."
initial/iwt_809.jpg,stego_iwt/iwt_809.jpg,iwt,[SW] Hello there.
initial/iwt_810.jpg,stego_iwt/iwt_810.jpg,iwt,"[SW] When 900 years old you reach, look as good you will not."
initial/iwt_811.jpg,stego_iwt/iwt_811.jpg,iwt,[SW] I am all the Sith!
initial/iwt_812.jpg,stego_iwt/iwt_812.jpg,iwt,[HP] It takes a great deal of bravery to stand up to our enemies.
initial/iwt_813.jpg,stego_iwt/iwt_813.jpg,iwt,[SW] Only a Sith deals in absolutes.
initial/iwt_814.jpg,stego_iwt/iwt_814.jpg,iwt,[SW] Your eyes can deceive you; don’t trust them.
initial/iwt_816.jpg,stego_iwt/iwt_816.jpg,iwt,[SW] That’s not how the Force works!
initial/iwt_817.jpg,stego_iwt/iwt_817.jpg,iwt,"[LOTR] It’s not natural, none of it."
initial/iwt_818.jpg,stego_iwt/iwt_818.jpg,iwt,[SW] No one’s ever really gone.
initial/iwt_819.jpg,stego_iwt/iwt_819.jpg,iwt,[AV] I’m a huge fan of the way you lose control.
initial/iwt_820.jpg,stego_iwt/iwt_820.jpg,iwt,[AV] It’s not about how much we lost.
initial/iwt_821.jpg,stego_iwt/iwt_821.jpg,iwt,[LOTR] Men of Gondor! Of Rohan! My brothers!
initial/iwt_822.jpg,stego_iwt/iwt_822.jpg,iwt,[HP] Avada Kedavra’s got a curse on it.
initial/iwt_823.jpg,stego_iwt/iwt_823.jpg,iwt,"[SW] The greatest teacher, failure is."
initial/iwt_824.jpg,stego_iwt/iwt_824.jpg,iwt,[SR] Forty years I been asking permission to pee.
initial/iwt_825.jpg,stego_iwt/iwt_825.jpg,iwt,[SW] Aren’t you a little short for a stormtrooper?
initial/iwt_826.jpg,stego_iwt/iwt_826.jpg,iwt,[LOTR] I’m going on an adventure!
initial/iwt_828.jpg,stego_iwt/iwt_828.jpg,iwt,[HP] Greatness inspires envy.
initial/iwt_829.jpg,stego_iwt/iwt_829.jpg,iwt,[AV] I prefer the weapon you only have to fire once.
initial/iwt_830.jpg,stego_iwt/iwt_830.jpg,iwt,[HP] Dobby is free.
initial/iwt_831.jpg,stego_iwt/iwt_831.jpg,iwt,[LOTR] You have my sword.
initial/iwt_832.jpg,stego_iwt/iwt_832.jpg,iwt,[SW] I can bring you in warm or cold.
initial/iwt_833.jpg,stego_iwt/iwt_833.jpg,iwt,[LOTR] It’s the deep breath before the plunge.
initial/iwt_834.jpg,stego_iwt/iwt_834.jpg,iwt,[SW] I am all the Sith!
initial/iwt_835.jpg,stego_iwt/iwt_835.jpg,iwt,"[HP] It’s LeviOsa, not LevioSA!"
initial/iwt_836.jpg,stego_iwt/iwt_836.jpg,iwt,[LOTR] I’m going on an adventure!
initial/iwt_837.jpg,stego_iwt/iwt_837.jpg,iwt,"[HP] Fawkes is a phoenix, Harry."
initial/iwt_838.jpg,stego_iwt/iwt_838.jpg,iwt,"[HP] I am what I am, and I’m not ashamed."
initial/iwt_839.jpg,stego_iwt/iwt_839.jpg,iwt,[LOTR] A hunted man sometimes wearies of distrust and longs for friendship.
initial/iwt_840.jpg,stego_iwt/iwt_840.jpg,iwt,[AV] This is my burden to bear.
initial/iwt_841.jpg,stego_iwt/iwt_841.jpg,iwt,"[SW] So this is how liberty dies, with thunderous applause."
initial/iwt_843.jpg,stego_iwt/iwt_843.jpg,iwt,[SW] I have spoken.
initial/iwt_844.jpg,stego_iwt/iwt_844.jpg,iwt,[SW] I thought they smelled bad on the outside!
initial/iwt_845.jpg,stego_iwt/iwt_845.jpg,iwt,"[LOTR] There will come a time, but it is not now."
initial/iwt_846.jpg,stego_iwt/iwt_846.jpg,iwt,[LOTR] The world is changed. I feel it in the water.
initial/iwt_848.jpg,stego_iwt/iwt_848.jpg,iwt,"[AV] It’s an oversimplification of events, but yes."
initial/iwt_849.jpg,stego_iwt/iwt_849.jpg,iwt,[LOTR] Ride now! Ride for ruin!
initial/iwt_850.jpg,stego_iwt/iwt_850.jpg,iwt,[AV] Part of the journey is the end.
initial/iwt_851.jpg,stego_iwt/iwt_851.jpg,iwt,[SW] Someday I will be the most powerful Jedi ever.
initial/iwt_852.jpg,stego_iwt/iwt_852.jpg,iwt,"[HP] I am what I am, and I’m not ashamed."
initial/iwt_853.jpg,stego_iwt/iwt_853.jpg,iwt,[LOTR] This task was appointed to you.
initial/iwt_854.jpg,stego_iwt/iwt_854.jpg,iwt,[SW] The Force is strong with this one.
initial/iwt_855.jpg,stego_iwt/iwt_855.jpg,iwt,[AV] It’s not a great plan.
initial/iwt_856.jpg,stego_iwt/iwt_856.jpg,iwt,[SR] I'd grow eyes in the back of my head if I were you.
initial/iwt_857.jpg,stego_iwt/iwt_857.jpg,iwt,[SW] I find your lack of faith disturbing.
initial/iwt_859.jpg,stego_iwt/iwt_859.jpg,iwt,[SR] I guess I just miss my friend.
initial/iwt_860.jpg,stego_iwt/iwt_860.jpg,iwt,[SW] Your eyes can deceive you; don’t trust them.
initial/iwt_861.jpg,stego_iwt/iwt_861.jpg,iwt,"[AV] I could do this all day. Yeah, I know."
initial/iwt_862.jpg,stego_iwt/iwt_862.jpg,iwt,[AV] We work with what we got.
initial/iwt_863.jpg,stego_iwt/iwt_863.jpg,iwt,[SW] That’s not how the Force works!
initial/iwt_864.jpg,stego_iwt/iwt_864.jpg,iwt,[AV] Whatever it takes.
initial/iwt_865.jpg,stego_iwt/iwt_865.jpg,iwt,[LOTR] This is no mere ranger.
initial/iwt_866.jpg,stego_iwt/iwt_866.jpg,iwt,"[HP] Have a biscuit, Potter."
initial/iwt_868.jpg,stego_iwt/iwt_868.jpg,iwt,[SR] That’s where I want to live the rest of my life.
initial/iwt_869.jpg,stego_iwt/iwt_869.jpg,iwt,[AV] We create our own demons.
initial/iwt_870.jpg,stego_iwt/iwt_870.jpg,iwt,[LOTR] The world is changed. I feel it in the water.
initial/iwt_872.jpg,stego_iwt/iwt_872.jpg,iwt,[SR] I had Mr. Mozart to keep me company.
initial/iwt_873.jpg,stego_iwt/iwt_873.jpg,iwt,[SR] How about we get her some rocks?
initial/iwt_875.jpg,stego_iwt/iwt_875.jpg,iwt,"[LOTR] There will come a time, but it is not now."
initial/iwt_876.jpg,stego_iwt/iwt_876.jpg,iwt,[LOTR] Even the very wise cannot see all ends.
initial/iwt_878.jpg,stego_iwt/iwt_878.jpg,iwt,[SW] Never tell me the odds!
initial/iwt_879.jpg,stego_iwt/iwt_879.jpg,iwt,[SR] We sat and drank with the sun on our shoulders.
initial/iwt_880.jpg,stego_iwt/iwt_880.jpg,iwt,[SW] These aren’t the droids you’re looking for.
initial/iwt_882.jpg,stego_iwt/iwt_882.jpg,iwt,[LOTR] One does not simply walk into Mordor.
initial/iwt_883.jpg,stego_iwt/iwt_883.jpg,iwt,[AV] I prefer the weapon you only have to fire once.
initial/iwt_884.jpg,stego_iwt/iwt_884.jpg,iwt,[LOTR] Do not trouble yourself with my problems.
initial/iwt_885.jpg,stego_iwt/iwt_885.jpg,iwt,[AV] He’s a friend from work!
initial/iwt_886.jpg,stego_iwt/iwt_886.jpg,iwt,"[LOTR] It’s not natural, none of it."
initial/iwt_887.jpg,stego_iwt/iwt_887.jpg,iwt,"[SR] They send you here for life, and that’s exactly what they take."
initial/iwt_889.jpg,stego_iwt/iwt_889.jpg,iwt,[LOTR] And Rohan will answer.
initial/iwt_890.jpg,stego_iwt/iwt_890.jpg,iwt,[LOTR] Release the river!
initial/iwt_891.jpg,stego_iwt/iwt_891.jpg,iwt,"[SW] Now, young Skywalker, you will die."
